date,season,home_team,away_team,home_wins,home_win_rate,away_win_rate,win_rate_advantage,home_runs_per_game,away_runs_per_game,home_runs_allowed_per_game,away_runs_allowed_per_game,offensive_advantage,defensive_advantage,home_run_differential,away_run_differential,run_diff_advantage,h2h_advantage,is_early_season,is_late_season,home_field
2023-06-18,2023,Arizona Diamondbacks,Cleveland Guardians,0,0.65,0.55,0.09999999999999998,5.15,4.65,4.35,4.1,0.5,-0.25,0.8000000000000007,0.5500000000000007,0.25,0.5,0,0,1
2023-06-18,2023,New York Mets,St. Louis Cardinals,0,0.4,0.3,0.10000000000000003,4.9,3.0,4.85,4.45,1.9000000000000004,-0.39999999999999947,0.05000000000000071,-1.4500000000000002,1.5000000000000009,0.6666666666666666,0,0,1
2023-06-18,2023,Boston Red Sox,New York Yankees,1,0.45,0.45,0.0,4.55,4.35,4.35,4.3,0.20000000000000018,-0.04999999999999982,0.20000000000000018,0.04999999999999982,0.15000000000000036,0.4,0,0,1
2023-06-18,2023,Boston Red Sox,New York Yankees,1,0.45,0.45,0.0,4.65,4.1,4.35,4.05,0.5500000000000007,-0.2999999999999998,0.3000000000000007,0.04999999999999982,0.2500000000000009,0.4,0,0,1
2023-06-18,2023,Washington Nationals,Miami Marlins,0,0.3,0.75,-0.45,4.3,4.9,5.8,3.7,-0.6000000000000005,-2.0999999999999996,-1.5,1.2000000000000002,-2.7,0.2,0,0,1
2023-06-18,2023,Atlanta Braves,Colorado Rockies,1,0.7,0.3,0.39999999999999997,5.9,3.9,4.1,5.8,2.0000000000000004,1.7000000000000002,1.8000000000000007,-1.9,3.7000000000000006,0.9,0,0,1
2023-06-18,2023,Houston Astros,Cincinnati Reds,0,0.45,0.7,-0.24999999999999994,4.5,5.45,4.2,5.0,-0.9500000000000002,0.7999999999999998,0.2999999999999998,0.4500000000000002,-0.15000000000000036,0.0,0,0,1
2023-06-18,2023,Chicago Cubs,Baltimore Orioles,0,0.55,0.5,0.050000000000000044,4.15,4.35,4.05,4.85,-0.1999999999999993,0.7999999999999998,0.10000000000000053,-0.5,0.6000000000000005,0.5,0,0,1
2023-06-18,2023,Arizona Diamondbacks,Cleveland Guardians,1,0.65,0.55,0.09999999999999998,5.25,5.05,4.85,4.1,0.20000000000000018,-0.75,0.40000000000000036,0.9500000000000002,-0.5499999999999998,0.4,0,0,1
2023-06-18,2023,Los Angeles Dodgers,San Francisco Giants,0,0.4,0.65,-0.25,5.5,6.2,5.45,3.8,-0.7000000000000002,-1.6500000000000004,0.04999999999999982,2.4000000000000004,-2.3500000000000005,0.7,0,0,1
2023-06-19,2023,Minnesota Twins,Boston Red Sox,0,0.45,0.45,0.0,3.5,4.6,4.05,4.35,-1.0999999999999996,0.2999999999999998,-0.5499999999999998,0.25,-0.7999999999999998,0.5,0,0,1
2023-06-19,2023,Cincinnati Reds,Colorado Rockies,1,0.7,0.25,0.44999999999999996,5.5,3.7,5.1,6.15,1.7999999999999998,1.0500000000000007,0.40000000000000036,-2.45,2.8500000000000005,0.3333333333333333,0,0,1
2023-06-19,2023,Pittsburgh Pirates,Chicago Cubs,0,0.45,0.55,-0.10000000000000003,4.4,4.05,6.0,3.95,0.35000000000000053,-2.05,-1.5999999999999996,0.09999999999999964,-1.6999999999999993,0.2,0,0,1
2023-06-19,2023,Detroit Tigers,Kansas City Royals,1,0.3,0.2,0.09999999999999998,3.65,3.45,5.0,5.4,0.19999999999999973,0.40000000000000036,-1.35,-1.9500000000000002,0.6000000000000001,0.6,0,0,1
2023-06-19,2023,Washington Nationals,St. Louis Cardinals,0,0.3,0.3,0.0,4.1,3.3,5.6,4.75,0.7999999999999998,-0.8499999999999996,-1.5,-1.4500000000000002,-0.04999999999999982,0.42857142857142855,0,0,1
2023-06-19,2023,Miami Marlins,Toronto Blue Jays,1,0.75,0.6,0.15000000000000002,4.8,3.8,3.7,3.9,1.0,0.19999999999999973,1.0999999999999996,-0.10000000000000009,1.1999999999999997,0.5,0,0,1
2023-06-20,2023,Pittsburgh Pirates,Chicago Cubs,0,0.4,0.6,-0.19999999999999996,3.85,4.2,6.1,3.55,-0.3500000000000001,-2.55,-2.2499999999999996,0.6500000000000004,-2.9,0.1,0,0,1
2023-06-20,2023,Minnesota Twins,Boston Red Sox,0,0.45,0.5,-0.04999999999999999,3.65,4.95,4.35,4.3,-1.3000000000000003,-0.04999999999999982,-0.6999999999999997,0.6500000000000004,-1.35,0.4,0,0,1
2023-06-20,2023,Cleveland Guardians,Oakland Athletics,1,0.55,0.45,0.10000000000000003,5.15,3.7,4.3,4.35,1.4500000000000002,0.04999999999999982,0.8500000000000005,-0.6499999999999995,1.5,0.8,0,0,1
2023-06-20,2023,Cincinnati Reds,Colorado Rockies,1,0.7,0.25,0.44999999999999996,5.35,3.65,5.05,6.05,1.6999999999999997,1.0,0.2999999999999998,-2.4,2.6999999999999997,0.4,0,0,1
2023-06-20,2023,New York Yankees,Seattle Mariners,1,0.45,0.45,0.0,4.15,4.15,4.2,5.3,0.0,1.0999999999999996,-0.04999999999999982,-1.1499999999999995,1.0999999999999996,0.4444444444444444,0,0,1
2023-06-20,2023,Washington Nationals,St. Louis Cardinals,0,0.25,0.35,-0.09999999999999998,4.2,3.55,5.9,4.85,0.6500000000000004,-1.0500000000000007,-1.7000000000000002,-1.2999999999999998,-0.40000000000000036,0.375,0,0,1
2023-06-20,2023,Miami Marlins,Toronto Blue Jays,0,0.75,0.55,0.19999999999999996,5.25,3.65,3.7,4.45,1.6,0.75,1.5499999999999998,-0.8000000000000003,2.35,1.0,0,0,1
2023-06-20,2023,Houston Astros,New York Mets,0,0.4,0.35,0.050000000000000044,4.35,4.75,4.6,5.2,-0.40000000000000036,0.6000000000000005,-0.25,-0.4500000000000002,0.20000000000000018,1.0,0,0,1
2023-06-20,2023,Tampa Bay Rays,Baltimore Orioles,0,0.6,0.55,0.04999999999999993,4.0,4.55,2.85,4.4,-0.5499999999999998,1.5500000000000003,1.15,0.14999999999999947,1.0000000000000004,0.4,0,0,1
2023-06-20,2023,Detroit Tigers,Kansas City Royals,0,0.3,0.2,0.09999999999999998,3.65,3.55,4.95,5.5,0.10000000000000009,0.5499999999999998,-1.3000000000000003,-1.9500000000000002,0.6499999999999999,0.7,0,0,1
2023-06-20,2023,San Francisco Giants,San Diego Padres,1,0.65,0.55,0.09999999999999998,6.8,4.75,3.75,3.5,2.05,-0.25,3.05,1.25,1.7999999999999998,0.1,0,0,1
2023-06-20,2023,Milwaukee Brewers,Arizona Diamondbacks,0,0.5,0.7,-0.19999999999999996,4.15,5.45,4.5,4.65,-1.2999999999999998,0.15000000000000036,-0.34999999999999964,0.7999999999999998,-1.1499999999999995,0.4,0,0,1
2023-06-20,2023,Chicago White Sox,Texas Rangers,0,0.45,0.55,-0.10000000000000003,3.6,5.35,4.2,4.15,-1.7499999999999996,-0.04999999999999982,-0.6000000000000001,1.1999999999999993,-1.7999999999999994,0.42857142857142855,0,0,1
2023-06-20,2023,Philadelphia Phillies,Atlanta Braves,0,0.65,0.75,-0.09999999999999998,4.85,6.55,3.95,4.3,-1.7000000000000002,0.34999999999999964,0.8999999999999995,2.25,-1.3500000000000005,0.4,0,0,1
2023-06-21,2023,Houston Astros,New York Mets,1,0.4,0.35,0.050000000000000044,4.15,5.05,4.8,5.15,-0.8999999999999995,0.35000000000000053,-0.6499999999999995,-0.10000000000000053,-0.5499999999999989,0.8,0,0,1
2023-06-21,2023,Milwaukee Brewers,Arizona Diamondbacks,0,0.5,0.7,-0.19999999999999996,4.15,5.7,4.2,4.6,-1.5499999999999998,0.39999999999999947,-0.04999999999999982,1.1000000000000005,-1.1500000000000004,0.4,0,0,1
2023-06-21,2023,Detroit Tigers,Kansas City Royals,1,0.3,0.25,0.04999999999999999,3.65,3.1,4.75,4.9,0.5499999999999998,0.15000000000000036,-1.1,-1.8000000000000003,0.7000000000000002,0.7,0,0,1
2023-06-21,2023,New York Yankees,Seattle Mariners,1,0.5,0.4,0.09999999999999998,4.25,3.95,4.0,5.45,0.2999999999999998,1.4500000000000002,0.25,-1.5,1.75,0.5,0,0,1
2023-06-21,2023,Cleveland Guardians,Oakland Athletics,1,0.55,0.45,0.10000000000000003,5.1,3.75,4.25,4.0,1.3499999999999996,-0.25,0.8499999999999996,-0.25,1.0999999999999996,0.8,0,0,1
2023-06-21,2023,Washington Nationals,St. Louis Cardinals,1,0.2,0.35,-0.14999999999999997,3.75,3.9,5.85,4.95,-0.1499999999999999,-0.8999999999999995,-2.0999999999999996,-1.0500000000000003,-1.0499999999999994,0.3333333333333333,0,0,1
2023-06-21,2023,Minnesota Twins,Boston Red Sox,1,0.4,0.55,-0.15000000000000002,3.5,5.05,4.6,4.05,-1.5499999999999998,-0.5499999999999998,-1.0999999999999996,1.0,-2.0999999999999996,0.4,0,0,1
2023-06-21,2023,Pittsburgh Pirates,Chicago Cubs,0,0.4,0.6,-0.19999999999999996,3.7,4.35,6.0,3.55,-0.6499999999999995,-2.45,-2.3,0.7999999999999998,-3.0999999999999996,0.1,0,0,1
2023-06-21,2023,Miami Marlins,Toronto Blue Jays,0,0.7,0.55,0.1499999999999999,4.85,3.4,3.55,4.35,1.4499999999999997,0.7999999999999998,1.2999999999999998,-0.9499999999999997,2.2499999999999996,0.5,0,0,1
2023-06-21,2023,Tampa Bay Rays,Baltimore Orioles,1,0.6,0.6,0.0,4.3,4.8,3.2,4.45,-0.5,1.25,1.0999999999999996,0.34999999999999964,0.75,0.4,0,0,1
2023-06-21,2023,Los Angeles Angels,Los Angeles Dodgers,0,0.65,0.4,0.25,5.3,5.35,4.4,5.75,-0.04999999999999982,1.3499999999999996,0.8999999999999995,-0.40000000000000036,1.2999999999999998,0.0,0,0,1
2023-06-21,2023,San Francisco Giants,San Diego Padres,1,0.65,0.55,0.09999999999999998,6.4,4.85,3.9,3.7,1.5500000000000007,-0.19999999999999973,2.5000000000000004,1.1499999999999995,1.350000000000001,0.2,0,0,1
2023-06-21,2023,Milwaukee Brewers,Arizona Diamondbacks,1,0.45,0.7,-0.24999999999999994,3.85,5.6,4.2,4.4,-1.7499999999999996,0.20000000000000018,-0.3500000000000001,1.1999999999999993,-1.5499999999999994,0.4,0,0,1
2023-06-21,2023,Chicago White Sox,Texas Rangers,1,0.45,0.6,-0.14999999999999997,3.55,5.5,4.1,4.1,-1.9500000000000002,0.0,-0.5499999999999998,1.4000000000000004,-1.9500000000000002,0.375,0,0,1
2023-06-21,2023,Houston Astros,New York Mets,1,0.4,0.35,0.050000000000000044,4.4,4.95,5.15,5.1,-0.5499999999999998,-0.05000000000000071,-0.75,-0.14999999999999947,-0.6000000000000005,0.8333333333333334,0,0,1
2023-06-21,2023,Cincinnati Reds,Colorado Rockies,1,0.7,0.25,0.44999999999999996,5.3,3.9,4.95,6.2,1.4,1.25,0.34999999999999964,-2.3000000000000003,2.65,0.5,0,0,1
2023-06-22,2023,New York Yankees,Seattle Mariners,0,0.5,0.4,0.09999999999999998,4.3,3.75,4.0,5.1,0.5499999999999998,1.0999999999999996,0.2999999999999998,-1.3499999999999996,1.6499999999999995,0.5,0,0,1
2023-06-22,2023,Miami Marlins,Pittsburgh Pirates,1,0.7,0.4,0.29999999999999993,4.8,3.65,3.4,5.7,1.15,2.3000000000000003,1.4,-2.0500000000000003,3.45,0.5714285714285714,0,0,1
2023-06-22,2023,Tampa Bay Rays,Kansas City Royals,0,0.6,0.2,0.39999999999999997,4.45,3.15,3.15,5.25,1.3000000000000003,2.1,1.3000000000000003,-2.1,3.4000000000000004,0.5714285714285714,0,0,1
2023-06-22,2023,San Francisco Giants,San Diego Padres,0,0.7,0.55,0.1499999999999999,6.35,4.65,3.7,3.4,1.6999999999999993,-0.30000000000000027,2.6499999999999995,1.2500000000000004,1.399999999999999,0.3,0,0,1
2023-06-22,2023,Minnesota Twins,Boston Red Sox,1,0.45,0.55,-0.10000000000000003,3.7,5.05,4.55,4.05,-1.3499999999999996,-0.5,-0.8499999999999996,1.0,-1.8499999999999996,0.5,0,0,1
2023-06-22,2023,Washington Nationals,Arizona Diamondbacks,0,0.25,0.65,-0.4,3.8,5.6,5.7,4.7,-1.7999999999999998,-1.0,-1.9000000000000004,0.8999999999999995,-2.8,0.2,0,0,1
2023-06-22,2023,Philadelphia Phillies,Atlanta Braves,0,0.65,0.75,-0.09999999999999998,4.75,6.2,3.6,4.2,-1.4500000000000002,0.6000000000000001,1.15,2.0,-0.8500000000000001,0.4,0,0,1
2023-06-22,2023,San Francisco Giants,San Diego Padres,1,0.65,0.55,0.09999999999999998,5.65,4.7,4.0,3.2,0.9500000000000002,-0.7999999999999998,1.6500000000000004,1.5,0.15000000000000036,0.3,0,0,1
2023-06-22,2023,Los Angeles Angels,Los Angeles Dodgers,0,0.6,0.4,0.19999999999999996,5.0,5.15,4.3,5.5,-0.15000000000000036,1.2000000000000002,0.7000000000000002,-0.34999999999999964,1.0499999999999998,0.0,0,0,1
2023-06-22,2023,Chicago White Sox,Texas Rangers,0,0.5,0.55,-0.050000000000000044,3.65,5.55,4.1,4.45,-1.9,0.35000000000000053,-0.44999999999999973,1.0999999999999996,-1.5499999999999994,0.4444444444444444,0,0,1
2023-06-22,2023,Cleveland Guardians,Oakland Athletics,1,0.55,0.4,0.15000000000000002,5.2,3.7,4.55,4.25,1.5,-0.2999999999999998,0.6500000000000004,-0.5499999999999998,1.2000000000000002,0.8,0,0,1
2023-06-23,2023,Philadelphia Phillies,New York Mets,1,0.65,0.35,0.30000000000000004,4.8,4.7,3.75,4.8,0.09999999999999964,1.0499999999999998,1.0499999999999998,-0.09999999999999964,1.1499999999999995,0.2,0,0,1
2023-06-23,2023,Cleveland Guardians,Milwaukee Brewers,0,0.6,0.5,0.09999999999999998,5.25,4.1,4.2,4.1,1.1500000000000004,-0.10000000000000053,1.0499999999999998,0.0,1.0499999999999998,0.5,0,0,1
2023-06-23,2023,New York Yankees,Texas Rangers,0,0.45,0.55,-0.10000000000000003,3.9,5.35,4.15,4.3,-1.4499999999999997,0.14999999999999947,-0.25000000000000044,1.0499999999999998,-1.3000000000000003,0.4,0,0,1
2023-06-23,2023,Baltimore Orioles,Seattle Mariners,0,0.55,0.4,0.15000000000000002,4.75,3.95,4.7,5.05,0.7999999999999998,0.34999999999999964,0.04999999999999982,-1.0999999999999996,1.1499999999999995,0.3333333333333333,0,0,1
2023-06-23,2023,Toronto Blue Jays,Oakland Athletics,0,0.6,0.4,0.19999999999999996,3.6,3.65,4.3,4.35,-0.04999999999999982,0.04999999999999982,-0.6999999999999997,-0.6999999999999997,0.0,0.5,0,0,1
2023-06-23,2023,Cincinnati Reds,Atlanta Braves,1,0.7,0.8,-0.10000000000000009,5.3,6.35,4.9,3.9,-1.0499999999999998,-1.0000000000000004,0.39999999999999947,2.4499999999999997,-2.0500000000000003,0.3,0,0,1
2023-06-23,2023,Detroit Tigers,Minnesota Twins,0,0.35,0.45,-0.10000000000000003,3.8,3.65,4.45,4.25,0.1499999999999999,-0.20000000000000018,-0.6500000000000004,-0.6000000000000001,-0.050000000000000266,0.6,0,0,1
2023-06-23,2023,Tampa Bay Rays,Kansas City Royals,1,0.6,0.2,0.39999999999999997,4.65,3.1,3.35,5.5,1.5500000000000003,2.15,1.3000000000000003,-2.4,3.7,0.5,0,0,1
2023-06-23,2023,Miami Marlins,Pittsburgh Pirates,0,0.7,0.35,0.35,5.0,3.4,3.55,5.8,1.6,2.25,1.4500000000000002,-2.4,3.85,0.625,0,0,1
2023-06-24,2023,Detroit Tigers,Minnesota Twins,1,0.3,0.45,-0.15000000000000002,3.7,3.45,4.55,4.2,0.25,-0.34999999999999964,-0.8499999999999996,-0.75,-0.09999999999999964,0.6,0,0,1
2023-06-24,2023,Los Angeles Dodgers,Houston Astros,1,0.45,0.45,0.0,4.75,4.5,4.95,4.85,0.25,-0.10000000000000053,-0.20000000000000018,-0.34999999999999964,0.14999999999999947,0.5,0,0,1
2023-06-24,2023,Cleveland Guardians,Milwaukee Brewers,1,0.55,0.5,0.050000000000000044,4.7,4.25,4.15,4.05,0.4500000000000002,-0.10000000000000053,0.5499999999999998,0.20000000000000018,0.34999999999999964,0.0,0,0,1
2023-06-24,2023,Miami Marlins,Pittsburgh Pirates,1,0.7,0.35,0.35,5.0,3.45,3.2,5.8,1.5499999999999998,2.5999999999999996,1.7999999999999998,-2.3499999999999996,4.1499999999999995,0.5555555555555556,0,0,1
2023-06-24,2023,Chicago White Sox,Boston Red Sox,1,0.5,0.5,0.0,3.6,4.65,4.1,4.25,-1.0500000000000003,0.15000000000000036,-0.49999999999999956,0.40000000000000036,-0.8999999999999999,0.6666666666666666,0,0,1
2023-06-24,2023,Cincinnati Reds,Atlanta Braves,0,0.75,0.75,0.0,5.75,6.65,5.0,4.35,-0.9000000000000004,-0.6500000000000004,0.75,2.3000000000000007,-1.5500000000000007,0.4,0,0,1
2023-06-24,2023,Tampa Bay Rays,Kansas City Royals,0,0.65,0.2,0.45,4.95,3.2,3.1,5.95,1.75,2.85,1.85,-2.75,4.6,0.5555555555555556,0,0,1
2023-06-24,2023,New York Yankees,Texas Rangers,1,0.4,0.6,-0.19999999999999996,3.5,5.45,4.15,4.25,-1.9500000000000002,0.09999999999999964,-0.6500000000000004,1.2000000000000002,-1.8500000000000005,0.4,0,0,1
2023-06-24,2023,Toronto Blue Jays,Oakland Athletics,1,0.55,0.4,0.15000000000000002,3.65,3.8,4.5,4.5,-0.1499999999999999,0.0,-0.8500000000000001,-0.7000000000000002,-0.1499999999999999,0.42857142857142855,0,0,1
2023-06-24,2023,San Francisco Giants,Arizona Diamondbacks,1,0.7,0.65,0.04999999999999993,5.65,5.6,3.65,4.65,0.05000000000000071,1.0000000000000004,2.0000000000000004,0.9499999999999993,1.0500000000000012,0.5,0,0,1
2023-06-24,2023,Baltimore Orioles,Seattle Mariners,1,0.55,0.45,0.10000000000000003,4.8,4.4,5.1,4.6,0.39999999999999947,-0.5,-0.2999999999999998,-0.1999999999999993,-0.10000000000000053,0.2857142857142857,0,0,1
2023-06-24,2023,St. Louis Cardinals,Chicago Cubs,0,0.35,0.65,-0.30000000000000004,3.75,4.6,4.9,3.5,-0.8499999999999996,-1.4000000000000004,-1.1500000000000004,1.0999999999999996,-2.25,0.8,0,0,1
2023-06-24,2023,San Francisco Giants,Arizona Diamondbacks,1,0.75,0.6,0.15000000000000002,5.95,5.6,3.85,5.0,0.35000000000000053,1.15,2.1,0.5999999999999996,1.5000000000000004,0.5,0,0,1
2023-06-24,2023,Los Angeles Dodgers,Houston Astros,1,0.45,0.4,0.04999999999999999,4.85,4.6,5.25,5.15,0.25,-0.09999999999999964,-0.40000000000000036,-0.5500000000000007,0.15000000000000036,1.0,0,0,1
2023-06-24,2023,San Diego Padres,Washington Nationals,1,0.55,0.25,0.30000000000000004,4.75,3.9,3.3,5.65,0.8500000000000001,2.3500000000000005,1.4500000000000002,-1.7500000000000004,3.2000000000000006,0.6,0,0,1
2023-06-24,2023,Colorado Rockies,Los Angeles Angels,1,0.25,0.6,-0.35,3.85,4.85,6.2,4.05,-0.9999999999999996,-2.1500000000000004,-2.35,0.7999999999999998,-3.15,0.5,0,0,1
2023-06-24,2023,Chicago White Sox,Boston Red Sox,0,0.5,0.45,0.04999999999999999,3.5,4.45,4.15,4.25,-0.9500000000000002,0.09999999999999964,-0.6500000000000004,0.20000000000000018,-0.8500000000000005,0.7142857142857143,0,0,1
2023-06-24,2023,Philadelphia Phillies,New York Mets,0,0.7,0.3,0.39999999999999997,5.0,4.65,3.6,5.05,0.34999999999999964,1.4499999999999997,1.4,-0.39999999999999947,1.7999999999999994,0.2,0,0,1
2023-06-25,2023,Los Angeles Dodgers,Houston Astros,0,0.5,0.35,0.15000000000000002,4.7,4.25,4.85,5.0,0.4500000000000002,0.15000000000000036,-0.14999999999999947,-0.75,0.6000000000000005,1.0,0,0,1
2023-06-25,2023,Cleveland Guardians,Milwaukee Brewers,0,0.6,0.5,0.09999999999999998,4.6,4.3,3.9,4.1,0.2999999999999998,0.19999999999999973,0.6999999999999997,0.20000000000000018,0.49999999999999956,0.5,0,0,1
2023-06-25,2023,Chicago White Sox,Boston Red Sox,1,0.5,0.5,0.0,3.3,4.5,3.7,4.1,-1.2000000000000002,0.39999999999999947,-0.40000000000000036,0.40000000000000036,-0.8000000000000007,0.625,0,0,1
2023-06-25,2023,Cincinnati Reds,Atlanta Braves,0,0.75,0.8,-0.050000000000000044,5.85,6.95,5.1,4.55,-1.1000000000000005,-0.5499999999999998,0.75,2.4000000000000004,-1.6500000000000004,0.3,0,0,1
2023-06-25,2023,San Francisco Giants,Arizona Diamondbacks,0,0.8,0.55,0.25,6.25,5.7,3.95,5.3,0.5499999999999998,1.3499999999999996,2.3,0.40000000000000036,1.8999999999999995,0.5,0,0,1
2023-06-25,2023,San Diego Padres,Washington Nationals,0,0.55,0.2,0.35000000000000003,4.9,3.55,3.4,6.0,1.3500000000000005,2.6,1.5000000000000004,-2.45,3.9500000000000006,0.6,0,0,1
2023-06-25,2023,Colorado Rockies,Los Angeles Angels,1,0.3,0.55,-0.25000000000000006,4.2,4.45,6.1,4.15,-0.25,-1.9499999999999993,-1.8999999999999995,0.2999999999999998,-2.1999999999999993,1.0,0,0,1
2023-06-25,2023,Tampa Bay Rays,Kansas City Royals,1,0.6,0.25,0.35,4.95,3.45,3.45,5.85,1.5,2.3999999999999995,1.5,-2.3999999999999995,3.8999999999999995,0.5,0,0,1
2023-06-25,2023,Miami Marlins,Pittsburgh Pirates,1,0.7,0.3,0.39999999999999997,5.0,3.25,3.35,5.75,1.75,2.4,1.65,-2.5,4.15,0.6,0,0,1
2023-06-25,2023,New York Yankees,Texas Rangers,1,0.4,0.55,-0.15000000000000002,3.05,4.65,4.05,4.0,-1.6000000000000005,-0.04999999999999982,-1.0,0.6500000000000004,-1.6500000000000004,0.4,0,0,1
2023-06-25,2023,San Diego Padres,Washington Nationals,0,0.55,0.25,0.30000000000000004,5.0,3.8,3.7,5.7,1.2000000000000002,2.0,1.2999999999999998,-1.9000000000000004,3.2,0.6,0,0,1
2023-06-25,2023,Colorado Rockies,Los Angeles Angels,0,0.3,0.55,-0.25000000000000006,4.1,4.5,6.05,4.1,-0.40000000000000036,-1.9500000000000002,-1.9500000000000002,0.40000000000000036,-2.3500000000000005,1.0,0,0,1
2023-06-25,2023,St. Louis Cardinals,Chicago Cubs,1,0.35,0.65,-0.30000000000000004,3.8,4.95,5.0,3.5,-1.1500000000000004,-1.5,-1.2000000000000002,1.4500000000000002,-2.6500000000000004,0.7,0,0,1
2023-06-25,2023,Toronto Blue Jays,Oakland Athletics,1,0.55,0.4,0.15000000000000002,3.85,3.95,4.65,4.65,-0.10000000000000009,0.0,-0.8000000000000003,-0.7000000000000002,-0.10000000000000009,0.5,0,0,1
2023-06-25,2023,Baltimore Orioles,Seattle Mariners,1,0.55,0.45,0.10000000000000003,4.7,4.5,5.05,4.4,0.20000000000000018,-0.6499999999999995,-0.34999999999999964,0.09999999999999964,-0.4499999999999993,0.375,0,0,1
2023-06-25,2023,Philadelphia Phillies,New York Mets,1,0.7,0.3,0.39999999999999997,5.0,4.65,3.6,5.1,0.34999999999999964,1.4999999999999996,1.4,-0.4499999999999993,1.8499999999999992,0.2,0,0,1
2023-06-25,2023,Detroit Tigers,Minnesota Twins,0,0.35,0.45,-0.10000000000000003,3.8,3.45,4.55,4.15,0.34999999999999964,-0.39999999999999947,-0.75,-0.7000000000000002,-0.04999999999999982,0.6,0,0,1
2023-06-26,2023,Baltimore Orioles,Cincinnati Reds,1,0.6,0.75,-0.15000000000000002,4.45,5.75,4.55,4.95,-1.2999999999999998,0.40000000000000036,-0.09999999999999964,0.7999999999999998,-0.8999999999999995,0.3333333333333333,0,0,1
2023-06-26,2023,New York Mets,Milwaukee Brewers,0,0.25,0.5,-0.25,4.75,4.3,5.35,4.1,0.4500000000000002,-1.25,-0.5999999999999996,0.20000000000000018,-0.7999999999999998,0.4444444444444444,0,0,1
2023-06-26,2023,Atlanta Braves,Minnesota Twins,1,0.85,0.45,0.39999999999999997,7.2,3.7,4.7,4.3,3.5,-0.40000000000000036,2.5,-0.5999999999999996,3.0999999999999996,0.5,0,0,1
2023-06-27,2023,St. Louis Cardinals,Houston Astros,1,0.35,0.35,0.0,4.05,4.25,5.2,5.15,-0.20000000000000018,-0.04999999999999982,-1.1500000000000004,-0.9000000000000004,-0.25,0.5,0,0,1
2023-06-27,2023,Atlanta Braves,Minnesota Twins,1,0.85,0.45,0.39999999999999997,7.0,3.7,4.5,4.4,3.3,-0.09999999999999964,2.5,-0.7000000000000002,3.2,1.0,0,0,1
2023-06-27,2023,New York Mets,Milwaukee Brewers,1,0.25,0.5,-0.25,4.8,3.9,5.3,3.75,0.8999999999999999,-1.5499999999999998,-0.5,0.1499999999999999,-0.6499999999999999,0.4,0,0,1
2023-06-27,2023,Boston Red Sox,Miami Marlins,0,0.5,0.7,-0.19999999999999996,4.45,4.5,4.0,3.3,-0.04999999999999982,-0.7000000000000002,0.4500000000000002,1.2000000000000002,-0.75,0.5,0,0,1
2023-06-27,2023,Toronto Blue Jays,San Francisco Giants,0,0.55,0.8,-0.25,4.35,6.2,4.65,3.8,-1.8500000000000005,-0.8500000000000005,-0.3000000000000007,2.4000000000000004,-2.700000000000001,0.5,0,0,1
2023-06-27,2023,Baltimore Orioles,Cincinnati Reds,0,0.6,0.75,-0.15000000000000002,4.8,5.85,4.6,5.2,-1.0499999999999998,0.6000000000000005,0.20000000000000018,0.6499999999999995,-0.4499999999999993,0.5,0,0,1
2023-06-27,2023,Los Angeles Angels,Chicago White Sox,1,0.6,0.5,0.09999999999999998,5.45,3.4,3.7,3.7,2.0500000000000003,0.0,1.75,-0.30000000000000027,2.0500000000000003,0.6,0,0,1
2023-06-27,2023,Texas Rangers,Detroit Tigers,0,0.5,0.35,0.15000000000000002,4.7,3.95,4.25,4.7,0.75,0.4500000000000002,0.4500000000000002,-0.75,1.2000000000000002,0.5,0,0,1
2023-06-27,2023,Pittsburgh Pirates,San Diego Padres,1,0.25,0.55,-0.30000000000000004,3.05,4.95,5.7,3.45,-1.9000000000000004,-2.25,-2.6500000000000004,1.5,-4.15,0.3333333333333333,0,0,1
2023-06-27,2023,Seattle Mariners,Washington Nationals,1,0.4,0.25,0.15000000000000002,4.55,3.5,4.55,5.35,1.0499999999999998,0.7999999999999998,0.0,-1.8499999999999996,1.8499999999999996,0.75,0,0,1
2023-06-28,2023,Seattle Mariners,Washington Nationals,0,0.45,0.25,0.2,4.65,3.6,3.95,5.55,1.0500000000000003,1.5999999999999996,0.7000000000000002,-1.9499999999999997,2.65,0.8,0,0,1
2023-06-28,2023,St. Louis Cardinals,Houston Astros,0,0.4,0.35,0.050000000000000044,4.0,4.3,4.95,5.25,-0.2999999999999998,0.2999999999999998,-0.9500000000000002,-0.9500000000000002,0.0,1.0,0,0,1
2023-06-28,2023,New York Mets,Milwaukee Brewers,0,0.3,0.45,-0.15000000000000002,5.1,3.75,5.3,4.05,1.3499999999999996,-1.25,-0.20000000000000018,-0.2999999999999998,0.09999999999999964,0.4,0,0,1
2023-06-28,2023,Boston Red Sox,Miami Marlins,0,0.5,0.7,-0.19999999999999996,4.45,4.65,4.3,3.1,-0.20000000000000018,-1.1999999999999997,0.15000000000000036,1.5500000000000003,-1.4,0.0,0,0,1
2023-06-28,2023,Toronto Blue Jays,San Francisco Giants,1,0.5,0.8,-0.30000000000000004,4.05,6.15,4.6,3.8,-2.1000000000000005,-0.7999999999999998,-0.5499999999999998,2.3500000000000005,-2.9000000000000004,0.0,0,0,1
