season,date,game_id,away_team,home_team,away_score,home_score,winner
2023,2023-07-02,717544,Detroit Tigers,Colorado Rockies,4,2,away
2023,2023-07-02,717523,Detroit Tigers,Colorado Rockies,14,9,away
2023,2023-07-02,717526,San Diego Padres,Cincinnati Reds,3,4,home
2023,2023-07-02,717533,Arizona Diamondbacks,Los Angeles Angels,3,1,away
2023,2023-07-03,717513,Baltimore Orioles,New York Yankees,3,6,home
2023,2023-07-03,717515,St. Louis Cardinals,Miami Marlins,4,5,home
2023,2023-07-03,717512,Atlanta Braves,Cleveland Guardians,4,2,away
2023,2023-07-03,717511,Chicago Cubs,Milwaukee Brewers,6,8,home
2023,2023-07-03,717514,Houston Astros,Texas Rangers,12,11,away
2023,2023-07-03,717517,Cincinnati Reds,Washington Nationals,3,2,away
2023,2023-07-04,717510,Kansas City Royals,Minnesota Twins,4,8,home
2023,2023-07-04,717494,Oakland Athletics,Detroit Tigers,1,0,away
2023,2023-07-04,717504,Colorado Rockies,Houston Astros,1,4,home
2023,2023-07-04,717508,Baltimore Orioles,New York Yankees,4,8,home
2023,2023-07-04,717509,Seattle Mariners,San Francisco Giants,6,0,away
2023,2023-07-04,717499,Philadelphia Phillies,Tampa Bay Rays,3,1,away
2023,2023-07-04,717503,Chicago Cubs,Milwaukee Brewers,7,6,away
2023,2023-07-04,717497,Los Angeles Angels,San Diego Padres,5,8,home
2023,2023-07-04,717498,New York Mets,Arizona Diamondbacks,8,5,away
2023,2023-07-04,717501,Texas Rangers,Boston Red Sox,6,2,away
2023,2023-07-04,717502,St. Louis Cardinals,Miami Marlins,2,15,home
2023,2023-07-04,717505,Los Angeles Angels,San Diego Padres,3,10,home
2023,2023-07-04,717500,Kansas City Royals,Minnesota Twins,3,9,home
2023,2023-07-04,717506,Pittsburgh Pirates,Los Angeles Dodgers,2,5,home
2023,2023-07-04,717516,Seattle Mariners,San Francisco Giants,6,5,away
2023,2023-07-04,717495,Atlanta Braves,Cleveland Guardians,5,6,home
2023,2023-07-04,717507,Cincinnati Reds,Washington Nationals,8,4,away
2023,2023-07-05,717488,St. Louis Cardinals,Miami Marlins,9,10,home
2023,2023-07-05,717493,Cincinnati Reds,Washington Nationals,9,2,away
2023,2023-07-05,717485,Oakland Athletics,Detroit Tigers,12,3,away
2023,2023-07-05,717486,Atlanta Braves,Cleveland Guardians,8,1,away
2023,2023-07-05,717491,Philadelphia Phillies,Tampa Bay Rays,8,4,away
2023,2023-07-05,717489,Colorado Rockies,Houston Astros,4,6,home
2023,2023-07-05,717487,Baltimore Orioles,New York Yankees,6,3,away
2023,2023-07-05,717484,Texas Rangers,Boston Red Sox,2,4,home
2023,2023-07-05,717496,Toronto Blue Jays,Chicago White Sox,4,3,away
2023,2023-07-05,717482,Kansas City Royals,Minnesota Twins,0,5,home
2023,2023-07-05,717492,Pittsburgh Pirates,Los Angeles Dodgers,9,7,away
2023,2023-07-06,717476,Oakland Athletics,Detroit Tigers,0,9,home
2023,2023-07-06,717480,Toronto Blue Jays,Chicago White Sox,5,4,away
2023,2023-07-06,717473,St. Louis Cardinals,Miami Marlins,3,0,away
2023,2023-07-06,717477,New York Mets,Arizona Diamondbacks,2,1,away
2023,2023-07-06,717474,Chicago Cubs,Milwaukee Brewers,5,6,home
2023,2023-07-06,717481,Cincinnati Reds,Washington Nationals,5,4,away
2023,2023-07-06,717471,Texas Rangers,Boston Red Sox,6,10,home
2023,2023-07-06,717478,Los Angeles Angels,San Diego Padres,3,5,home
2023,2023-07-06,717479,Pittsburgh Pirates,Los Angeles Dodgers,4,6,home
2023,2023-07-06,717490,Seattle Mariners,San Francisco Giants,0,2,home
2023,2023-07-06,717483,Chicago Cubs,Milwaukee Brewers,4,3,away
2023,2023-07-06,717472,Philadelphia Phillies,Tampa Bay Rays,3,1,away
2023,2023-07-06,717468,Toronto Blue Jays,Chicago White Sox,6,2,away
2023,2023-07-06,717475,Baltimore Orioles,New York Yankees,14,1,away
2023,2023-07-06,717469,Kansas City Royals,Cleveland Guardians,1,6,home
2023,2023-07-07,717465,Texas Rangers,Washington Nationals,7,2,away
2023,2023-07-07,717464,Chicago Cubs,New York Yankees,3,0,away
2023,2023-07-07,717466,Philadelphia Phillies,Miami Marlins,4,3,away
2023,2023-07-07,717463,Kansas City Royals,Cleveland Guardians,0,3,home
2023,2023-07-07,717461,Oakland Athletics,Boston Red Sox,3,7,home
2023,2023-07-07,717467,Seattle Mariners,Houston Astros,5,1,away
2023,2023-07-07,717460,Atlanta Braves,Tampa Bay Rays,2,1,away
2023,2023-07-07,717470,New York Mets,Arizona Diamondbacks,9,0,away
2023,2023-07-07,717462,Pittsburgh Pirates,Los Angeles Dodgers,2,5,home
2023,2023-07-07,717457,Toronto Blue Jays,Detroit Tigers,12,2,away
2023,2023-07-08,717447,Chicago Cubs,New York Yankees,3,6,home
2023,2023-07-08,717451,Colorado Rockies,San Francisco Giants,3,5,home
2023,2023-07-08,717450,Texas Rangers,Washington Nationals,3,8,home
2023,2023-07-08,717443,Kansas City Royals,Cleveland Guardians,6,10,home
2023,2023-07-08,717449,Oakland Athletics,Boston Red Sox,3,10,home
2023,2023-07-08,717441,Atlanta Braves,Tampa Bay Rays,6,1,away
2023,2023-07-08,717438,Philadelphia Phillies,Miami Marlins,3,5,home
2023,2023-07-08,717444,Cincinnati Reds,Milwaukee Brewers,8,5,away
2023,2023-07-08,717454,New York Mets,San Diego Padres,7,5,away
2023,2023-07-08,717459,Cincinnati Reds,Milwaukee Brewers,3,7,home
2023,2023-07-08,717446,Baltimore Orioles,Minnesota Twins,6,2,away
2023,2023-07-08,717442,Toronto Blue Jays,Detroit Tigers,0,2,home
2023,2023-07-08,717440,Seattle Mariners,Houston Astros,2,3,home
2023,2023-07-08,717453,Seattle Mariners,Houston Astros,10,1,away
2023,2023-07-08,717445,St. Louis Cardinals,Chicago White Sox,3,0,away
2023,2023-07-08,717439,Pittsburgh Pirates,Arizona Diamondbacks,2,3,home
2023,2023-07-08,717455,St. Louis Cardinals,Chicago White Sox,7,8,home
2023,2023-07-08,717456,Los Angeles Angels,Los Angeles Dodgers,4,11,home
2023,2023-07-08,717448,Colorado Rockies,San Francisco Giants,5,2,away
2023,2023-07-08,717452,Pittsburgh Pirates,Arizona Diamondbacks,3,7,home
2023,2023-07-08,717458,Baltimore Orioles,Minnesota Twins,3,1,away
2023,2023-07-09,717426,Philadelphia Phillies,Miami Marlins,3,7,home
2023,2023-07-09,717433,Chicago Cubs,New York Yankees,7,4,away
2023,2023-07-09,717434,Kansas City Royals,Cleveland Guardians,4,1,away
2023,2023-07-09,717427,Cincinnati Reds,Milwaukee Brewers,0,1,home
2023,2023-07-09,717430,Seattle Mariners,Houston Astros,3,1,away
2023,2023-07-09,717424,St. Louis Cardinals,Chicago White Sox,4,3,away
2023,2023-07-09,717425,Pittsburgh Pirates,Arizona Diamondbacks,4,2,away
2023,2023-07-09,717423,New York Mets,San Diego Padres,2,6,home
2023,2023-07-09,717428,Baltimore Orioles,Minnesota Twins,15,2,away
2023,2023-07-09,717429,Atlanta Braves,Tampa Bay Rays,4,10,home
2023,2023-07-09,717437,Los Angeles Angels,Los Angeles Dodgers,5,10,home
2023,2023-07-09,717436,New York Mets,San Diego Padres,1,3,home
2023,2023-07-09,717431,Toronto Blue Jays,Detroit Tigers,4,3,away
2023,2023-07-09,717435,Oakland Athletics,Boston Red Sox,3,4,home
2023,2023-07-09,717432,Texas Rangers,Washington Nationals,2,7,home
2023,2023-07-09,717422,Colorado Rockies,San Francisco Giants,0,1,home
2023,2023-07-12,717421,National League All-Stars,American League All-Stars,3,2,away
2023,2023-07-14,717412,Milwaukee Brewers,Cincinnati Reds,1,0,away
2023,2023-07-14,717420,Arizona Diamondbacks,Toronto Blue Jays,2,7,home
2023,2023-07-14,717413,Los Angeles Dodgers,New York Mets,6,0,away
2023,2023-07-14,717414,Chicago White Sox,Atlanta Braves,0,9,home
2023,2023-07-14,717417,Miami Marlins,Baltimore Orioles,2,5,home
2023,2023-07-14,717418,San Diego Padres,Philadelphia Phillies,8,3,away
2023,2023-07-14,717416,San Francisco Giants,Pittsburgh Pirates,6,4,away
2023,2023-07-15,717411,Tampa Bay Rays,Kansas City Royals,6,1,away
2023,2023-07-15,717401,Miami Marlins,Baltimore Orioles,5,6,home
2023,2023-07-15,717405,Houston Astros,Los Angeles Angels,7,5,away
2023,2023-07-15,717396,Washington Nationals,St. Louis Cardinals,6,9,home
2023,2023-07-15,717400,Los Angeles Dodgers,New York Mets,5,1,away
2023,2023-07-15,717392,Milwaukee Brewers,Cincinnati Reds,3,0,away
2023,2023-07-15,717399,Minnesota Twins,Oakland Athletics,10,7,away
2023,2023-07-15,717403,Boston Red Sox,Chicago Cubs,4,10,home
2023,2023-07-15,717407,Washington Nationals,St. Louis Cardinals,7,5,away
2023,2023-07-15,717397,San Diego Padres,Philadelphia Phillies,4,9,home
2023,2023-07-15,717398,San Francisco Giants,Pittsburgh Pirates,3,1,away
2023,2023-07-15,717393,Tampa Bay Rays,Kansas City Royals,4,2,away
2023,2023-07-15,717395,Chicago White Sox,Atlanta Braves,6,5,away
2023,2023-07-15,717406,Detroit Tigers,Seattle Mariners,5,4,away
2023,2023-07-15,717415,Cleveland Guardians,Texas Rangers,4,12,home
2023,2023-07-15,717410,New York Yankees,Colorado Rockies,2,7,home
2023,2023-07-15,717419,Boston Red Sox,Chicago Cubs,8,3,away
2023,2023-07-15,717409,Minnesota Twins,Oakland Athletics,5,4,away
2023,2023-07-15,717408,San Diego Padres,Philadelphia Phillies,4,6,home
2023,2023-07-15,717402,Cleveland Guardians,Texas Rangers,0,2,home
2023,2023-07-15,717404,Arizona Diamondbacks,Toronto Blue Jays,2,5,home
2023,2023-07-16,717378,New York Yankees,Colorado Rockies,7,8,home
2023,2023-07-16,717386,Arizona Diamondbacks,Toronto Blue Jays,5,7,home
2023,2023-07-16,717377,Cleveland Guardians,Texas Rangers,5,6,home
2023,2023-07-16,717379,Minnesota Twins,Oakland Athletics,5,4,away
2023,2023-07-16,717381,Houston Astros,Los Angeles Angels,9,8,away
2023,2023-07-16,717376,Boston Red Sox,Chicago Cubs,11,5,away
2023,2023-07-16,717382,Tampa Bay Rays,Kansas City Royals,4,8,home
2023,2023-07-16,717380,Washington Nationals,St. Louis Cardinals,4,8,home
2023,2023-07-16,717373,Detroit Tigers,Seattle Mariners,0,2,home
2023,2023-07-16,717384,Miami Marlins,Baltimore Orioles,4,5,home
2023,2023-07-16,717391,Chicago White Sox,Atlanta Braves,8,1,away
2023,2023-07-16,717385,Los Angeles Dodgers,New York Mets,1,2,home
2023,2023-07-16,717387,San Diego Padres,Philadelphia Phillies,6,7,home
2023,2023-07-16,717394,New York Yankees,Colorado Rockies,6,3,away
2023,2023-07-16,717383,Milwaukee Brewers,Cincinnati Reds,4,3,away
2023,2023-07-16,717389,Houston Astros,Los Angeles Angels,12,13,home
2023,2023-07-16,717390,Detroit Tigers,Seattle Mariners,6,0,away
2023,2023-07-16,717388,San Francisco Giants,Pittsburgh Pirates,8,4,away
2023,2023-07-17,717374,Miami Marlins,St. Louis Cardinals,4,6,home
2023,2023-07-17,717372,Los Angeles Dodgers,Baltimore Orioles,6,4,away
2023,2023-07-17,717371,Cleveland Guardians,Pittsburgh Pirates,11,0,away
2023,2023-07-18,717375,San Francisco Giants,Cincinnati Reds,4,2,away
2023,2023-07-18,717357,Miami Marlins,St. Louis Cardinals,2,5,home
2023,2023-07-18,717358,Arizona Diamondbacks,Atlanta Braves,16,13,away
2023,2023-07-18,717359,Chicago White Sox,New York Mets,10,11,home
2023,2023-07-18,717365,Minnesota Twins,Seattle Mariners,6,7,home
2023,2023-07-18,717362,San Diego Padres,Toronto Blue Jays,9,1,away
2023,2023-07-18,717369,New York Yankees,Los Angeles Angels,3,4,home
2023,2023-07-18,717360,San Francisco Giants,Cincinnati Reds,11,10,away
2023,2023-07-18,717366,Boston Red Sox,Oakland Athletics,7,0,away
2023,2023-07-18,717367,Tampa Bay Rays,Texas Rangers,2,3,home
2023,2023-07-18,717361,Los Angeles Dodgers,Baltimore Orioles,10,3,away
2023,2023-07-18,717368,Detroit Tigers,Kansas City Royals,3,2,away
2023,2023-07-18,717370,Washington Nationals,Chicago Cubs,7,5,away
2023,2023-07-18,717363,Milwaukee Brewers,Philadelphia Phillies,3,4,home
2023,2023-07-18,717364,Cleveland Guardians,Pittsburgh Pirates,10,1,away
2023,2023-07-19,717355,Houston Astros,Colorado Rockies,3,4,home
2023,2023-07-19,717352,New York Yankees,Los Angeles Angels,1,5,home
2023,2023-07-19,717350,Minnesota Twins,Seattle Mariners,10,3,away
2023,2023-07-19,717347,Milwaukee Brewers,Philadelphia Phillies,5,3,away
2023,2023-07-19,717346,Tampa Bay Rays,Texas Rangers,1,5,home
2023,2023-07-19,717344,Boston Red Sox,Oakland Athletics,5,6,home
2023,2023-07-19,717343,Los Angeles Dodgers,Baltimore Orioles,5,8,home
2023,2023-07-19,717341,Chicago White Sox,New York Mets,1,5,home
2023,2023-07-19,717342,San Francisco Giants,Cincinnati Reds,2,3,home
2023,2023-07-19,717356,Detroit Tigers,Kansas City Royals,10,11,home
2023,2023-07-19,717348,Cleveland Guardians,Pittsburgh Pirates,5,7,home
2023,2023-07-19,717354,Tampa Bay Rays,Texas Rangers,3,5,home
2023,2023-07-19,717353,Washington Nationals,Chicago Cubs,3,17,home
2023,2023-07-19,717351,Miami Marlins,St. Louis Cardinals,4,6,home
2023,2023-07-19,717349,Boston Red Sox,Oakland Athletics,0,3,home
2023,2023-07-19,717338,San Diego Padres,Toronto Blue Jays,2,0,away
2023,2023-07-19,717339,New York Yankees,Los Angeles Angels,3,7,home
2023,2023-07-19,717345,Houston Astros,Colorado Rockies,4,1,away
2023,2023-07-19,717340,Arizona Diamondbacks,Atlanta Braves,5,3,away
2023,2023-07-20,717327,Minnesota Twins,Seattle Mariners,0,5,home
2023,2023-07-20,717337,Arizona Diamondbacks,Atlanta Braves,5,7,home
2023,2023-07-20,717330,Chicago White Sox,New York Mets,6,2,away
2023,2023-07-20,717331,San Diego Padres,Toronto Blue Jays,0,4,home
2023,2023-07-20,717332,Detroit Tigers,Kansas City Royals,3,0,away
2023,2023-07-20,717335,Minnesota Twins,Seattle Mariners,6,3,away
2023,2023-07-20,717328,Baltimore Orioles,Tampa Bay Rays,4,3,away
2023,2023-07-20,717336,Washington Nationals,Chicago Cubs,3,8,home
2023,2023-07-20,717329,Milwaukee Brewers,Philadelphia Phillies,4,0,away
2023,2023-07-20,717334,San Francisco Giants,Cincinnati Reds,1,5,home
2023,2023-07-20,717333,Detroit Tigers,Kansas City Royals,3,2,away
2023,2023-07-21,717325,St. Louis Cardinals,Chicago Cubs,3,4,home
2023,2023-07-21,717317,San Diego Padres,Detroit Tigers,5,4,away
2023,2023-07-21,717323,Houston Astros,Oakland Athletics,3,1,away
2023,2023-07-21,717318,Kansas City Royals,New York Yankees,4,5,home
2023,2023-07-21,717320,Baltimore Orioles,Tampa Bay Rays,0,3,home
2023,2023-07-21,717315,Philadelphia Phillies,Cleveland Guardians,5,6,home
2023,2023-07-21,717321,Arizona Diamondbacks,Cincinnati Reds,6,9,home
2023,2023-07-21,717319,Colorado Rockies,Miami Marlins,6,1,away
2023,2023-07-21,717326,San Francisco Giants,Washington Nationals,3,5,home
2023,2023-07-21,717322,St. Louis Cardinals,Chicago Cubs,7,2,away
2023,2023-07-22,717309,New York Mets,Boston Red Sox,6,8,home
2023,2023-07-22,717307,San Francisco Giants,Washington Nationals,1,10,home
2023,2023-07-22,717302,Philadelphia Phillies,Cleveland Guardians,0,1,home
2023,2023-07-22,717300,Baltimore Orioles,Tampa Bay Rays,6,5,away
2023,2023-07-22,717301,Toronto Blue Jays,Seattle Mariners,8,9,home
2023,2023-07-22,717305,Los Angeles Dodgers,Texas Rangers,16,3,away
2023,2023-07-22,717303,Arizona Diamondbacks,Cincinnati Reds,2,4,home
2023,2023-07-22,717296,Atlanta Braves,Milwaukee Brewers,3,4,home
2023,2023-07-22,717293,Chicago White Sox,Minnesota Twins,2,3,home
2023,2023-07-22,717299,San Diego Padres,Detroit Tigers,14,3,away
2023,2023-07-22,717316,Los Angeles Dodgers,Texas Rangers,11,5,away
2023,2023-07-22,717308,St. Louis Cardinals,Chicago Cubs,6,8,home
2023,2023-07-22,717304,Kansas City Royals,New York Yankees,2,5,home
2023,2023-07-22,717306,Colorado Rockies,Miami Marlins,4,3,away
2023,2023-07-22,717310,Houston Astros,Oakland Athletics,6,4,away
2023,2023-07-22,717314,Chicago White Sox,Minnesota Twins,4,9,home
2023,2023-07-22,717324,New York Mets,Boston Red Sox,5,4,away
2023,2023-07-22,717313,Atlanta Braves,Milwaukee Brewers,6,4,away
2023,2023-07-22,717311,Toronto Blue Jays,Seattle Mariners,2,3,home
2023,2023-07-22,717312,Pittsburgh Pirates,Los Angeles Angels,5,8,home
2023,2023-07-23,717286,St. Louis Cardinals,Chicago Cubs,2,7,home
2023,2023-07-23,717292,Colorado Rockies,Miami Marlins,2,3,home
2023,2023-07-23,717298,New York Mets,Boston Red Sox,1,6,home
2023,2023-07-23,717290,San Francisco Giants,Washington Nationals,1,6,home
2023,2023-07-23,717278,Pittsburgh Pirates,Los Angeles Angels,5,7,home
2023,2023-07-23,717294,Kansas City Royals,New York Yankees,5,8,home
2023,2023-07-23,717285,Chicago White Sox,Minnesota Twins,4,5,home
2023,2023-07-23,717281,Toronto Blue Jays,Seattle Mariners,4,3,away
2023,2023-07-23,717279,Houston Astros,Oakland Athletics,3,2,away
2023,2023-07-23,717289,Arizona Diamondbacks,Cincinnati Reds,3,7,home
2023,2023-07-23,717288,San Diego Padres,Detroit Tigers,1,3,home
2023,2023-07-23,717283,Philadelphia Phillies,Cleveland Guardians,8,5,away
2023,2023-07-23,717287,Atlanta Braves,Milwaukee Brewers,4,2,away
2023,2023-07-23,717295,Houston Astros,Oakland Athletics,1,4,home
2023,2023-07-23,717284,Los Angeles Dodgers,Texas Rangers,4,8,home
2023,2023-07-23,717291,Baltimore Orioles,Tampa Bay Rays,5,3,away
2023,2023-07-23,717297,Pittsburgh Pirates,Los Angeles Angels,3,0,away
2023,2023-07-24,718558,San Francisco Giants,Detroit Tigers,1,5,home
2023,2023-07-24,717280,Baltimore Orioles,Philadelphia Phillies,3,2,away
2023,2023-07-24,717275,Seattle Mariners,Minnesota Twins,3,4,home
2023,2023-07-24,717277,Kansas City Royals,Cleveland Guardians,5,3,away
2023,2023-07-24,717282,Colorado Rockies,Washington Nationals,10,6,away
2023,2023-07-25,717260,Kansas City Royals,Cleveland Guardians,1,5,home
2023,2023-07-25,717268,St. Louis Cardinals,Arizona Diamondbacks,10,6,away
2023,2023-07-25,717269,Colorado Rockies,Washington Nationals,5,6,home
2023,2023-07-25,717273,Cincinnati Reds,Milwaukee Brewers,2,3,home
2023,2023-07-25,717270,Miami Marlins,Tampa Bay Rays,1,4,home
2023,2023-07-25,717276,Pittsburgh Pirates,San Diego Padres,8,4,away
2023,2023-07-25,717266,New York Mets,New York Yankees,9,3,away
2023,2023-07-25,717261,Atlanta Braves,Boston Red Sox,1,7,home
2023,2023-07-25,717265,Los Angeles Angels,Detroit Tigers,7,6,away
2023,2023-07-25,717271,Toronto Blue Jays,Los Angeles Dodgers,6,3,away
2023,2023-07-25,717267,Baltimore Orioles,Philadelphia Phillies,3,4,home
2023,2023-07-25,717264,Seattle Mariners,Minnesota Twins,9,7,away
2023,2023-07-25,717274,Texas Rangers,Houston Astros,9,10,home
2023,2023-07-26,717254,Cincinnati Reds,Milwaukee Brewers,0,3,home
2023,2023-07-26,717248,New York Mets,New York Yankees,1,3,home
2023,2023-07-26,717246,Pittsburgh Pirates,San Diego Padres,3,2,away
2023,2023-07-26,717244,St. Louis Cardinals,Arizona Diamondbacks,11,7,away
2023,2023-07-26,717250,Seattle Mariners,Minnesota Twins,8,7,away
2023,2023-07-26,717242,Atlanta Braves,Boston Red Sox,3,5,home
2023,2023-07-26,717245,Baltimore Orioles,Philadelphia Phillies,4,6,home
2023,2023-07-26,717249,Kansas City Royals,Cleveland Guardians,3,8,home
2023,2023-07-26,717253,Toronto Blue Jays,Los Angeles Dodgers,8,1,away
2023,2023-07-26,717252,Miami Marlins,Tampa Bay Rays,7,1,away
2023,2023-07-26,717257,Colorado Rockies,Washington Nationals,4,5,home
2023,2023-07-26,717255,Texas Rangers,Houston Astros,3,4,home
2023,2023-07-26,717256,Toronto Blue Jays,Los Angeles Dodgers,7,8,home
2023,2023-07-26,717259,St. Louis Cardinals,Arizona Diamondbacks,1,3,home
2023,2023-07-26,717272,Oakland Athletics,San Francisco Giants,1,2,home
2023,2023-07-26,717262,Cincinnati Reds,Milwaukee Brewers,4,3,away
2023,2023-07-26,717263,Chicago Cubs,Chicago White Sox,7,3,away
2023,2023-07-26,717258,Pittsburgh Pirates,San Diego Padres,1,5,home
2023,2023-07-27,717243,Los Angeles Angels,Detroit Tigers,6,0,away
2023,2023-07-27,717251,Oakland Athletics,San Francisco Giants,3,8,home
2023,2023-07-27,717240,Chicago Cubs,Chicago White Sox,10,7,away
2023,2023-07-27,717241,Washington Nationals,New York Mets,1,2,home
2023,2023-07-27,717238,Chicago Cubs,St. Louis Cardinals,10,3,away
2023,2023-07-27,717239,Texas Rangers,Houston Astros,13,5,away
2023,2023-07-27,717247,Los Angeles Angels,Detroit Tigers,11,4,away
2023,2023-07-28,717235,Los Angeles Angels,Toronto Blue Jays,1,4,home
2023,2023-07-28,717233,Cleveland Guardians,Chicago White Sox,6,3,away
2023,2023-07-28,717230,Washington Nationals,New York Mets,1,5,home
2023,2023-07-28,717228,Cleveland Guardians,Chicago White Sox,0,3,home
2023,2023-07-28,717234,Philadelphia Phillies,Pittsburgh Pirates,2,1,away
2023,2023-07-28,717237,New York Yankees,Baltimore Orioles,0,1,home
2023,2023-07-28,717231,Milwaukee Brewers,Atlanta Braves,7,10,home
2023,2023-07-28,717236,Detroit Tigers,Miami Marlins,5,6,home
2023,2023-07-29,717218,Detroit Tigers,Miami Marlins,5,0,away
2023,2023-07-29,717207,Minnesota Twins,Kansas City Royals,7,10,home
2023,2023-07-29,717219,New York Yankees,Baltimore Orioles,8,3,away
2023,2023-07-29,717211,Milwaukee Brewers,Atlanta Braves,5,11,home
2023,2023-07-29,717216,Philadelphia Phillies,Pittsburgh Pirates,6,7,home
2023,2023-07-29,717214,Tampa Bay Rays,Houston Astros,4,17,home
2023,2023-07-29,717213,Chicago Cubs,St. Louis Cardinals,5,1,away
2023,2023-07-29,717225,Cincinnati Reds,Los Angeles Dodgers,6,5,away
2023,2023-07-29,717215,Washington Nationals,New York Mets,11,6,away
2023,2023-07-29,717221,Boston Red Sox,San Francisco Giants,2,3,home
